// xMin = 0
// xMax = 3.14159
// yMin = 0
// yMax = 3.14159
//
// Nx = 30
// Ny = 40
// hx = 0.108331
// hy = 0.0805537
//
// tau = 0.05
// T = 10
//
// x = xMin + hx*j, y = yMin + hy*i, s = j + i*Nx
//
// For each gridnode program results are presented in the following style: 
//                  ...    ...    ...
// max(res[i][:]) | ...   u[i][j] ...
//                | ...   w[i][j] ...
//                | ... res[i][j] ...
//                  ...    ...    ...
// where u - exact solution, w - approximate solution
// res[i][j] = abs( u[i][j] - w[i][j] )
// max(res[i][:]) - biggest res value among all elements in row i 

t = 0.0000
max(|Res|) = 0.0000
            |         0.0000       -0.0535       -0.0970       -0.1224       -0.1251       -0.1044       -0.0641       -0.0116        0.0435        0.0909        0.1220        0.1311        0.1165        0.0809        0.0309       -0.0242       -0.0743       -0.1100       -0.1249       -0.1161       -0.0854       -0.0384        0.0162        0.0681        0.1078        0.1279        0.1246        0.0984        0.0542        0.0000
            |         0.0000        0.0023        0.0043        0.0055        0.0058        0.0053        0.0039        0.0021        0.0001        0.0016        0.0027        0.0029        0.0023        0.0008        0.0011        0.0033        0.0052        0.0065        0.0070        0.0066        0.0052        0.0033        0.0010        0.0012        0.0030        0.0040        0.0041        0.0033        0.0018        0.0000

     0.0092 |         0.0000       -0.0796       -0.1446       -0.1827       -0.1870       -0.1567       -0.0972       -0.0197        0.0615        0.1316        0.1775        0.1908        0.1690        0.1161        0.0420       -0.0397       -0.1138       -0.1667       -0.1886       -0.1755       -0.1297       -0.0598        0.0213        0.0987        0.1578        0.1880        0.1834        0.1451        0.0799        0.0000
            |         0.0000       -0.0764       -0.1387       -0.1751       -0.1790       -0.1496       -0.0922       -0.0174        0.0610        0.1286        0.1729        0.1858        0.1649        0.1141        0.0427       -0.0359       -0.1073       -0.1583       -0.1794       -0.1669       -0.1229       -0.0558        0.0221        0.0964        0.1531        0.1819        0.1773        0.1401        0.0772        0.0000
            |         0.0000        0.0032        0.0059        0.0076        0.0080        0.0070        0.0050        0.0023        0.0005        0.0030        0.0046        0.0050        0.0041        0.0021        0.0007        0.0038        0.0065        0.0085        0.0092        0.0086        0.0068        0.0040        0.0008        0.0023        0.0047        0.0061        0.0061        0.0049        0.0027        0.0000

     0.0109 |         0.0000       -0.0989       -0.1795       -0.2268       -0.2322       -0.1945       -0.1208       -0.0247        0.0762        0.1631        0.2201        0.2365        0.2095        0.1439        0.0519       -0.0495       -0.1415       -0.2072       -0.2343       -0.2180       -0.1612       -0.0744        0.0263        0.1223        0.1958        0.2332        0.2276        0.1800        0.0991        0.0000
            |         0.0000       -0.0949       -0.1722       -0.2176       -0.2225       -0.1861       -0.1149       -0.0221        0.0751        0.1590        0.2140        0.2299        0.2039        0.1408        0.0523       -0.0453       -0.1339       -0.1972       -0.2234       -0.2078       -0.1532       -0.0698        0.0269        0.1191        0.1897        0.2255        0.2198        0.1737        0.0957        0.0000
            |         0.0000        0.0039        0.0072        0.0092        0.0097        0.0085        0.0059        0.0025        0.0010        0.0041        0.0061        0.0066        0.0056        0.0030        0.0004        0.0042        0.0076        0.0100        0.0109        0.0102        0.0080        0.0046        0.0006        0.0031        0.0061        0.0077        0.0077        0.0062        0.0034        0.0000

     0.0122 |         0.0000       -0.1124       -0.2039       -0.2577       -0.2639       -0.2211       -0.1374       -0.0281        0.0865        0.1852        0.2499        0.2686        0.2378        0.1633        0.0588       -0.0564       -0.1609       -0.2355       -0.2664       -0.2478       -0.1832       -0.0846        0.0298        0.1388        0.2223        0.2649        0.2585        0.2044        0.1126        0.0000
            |         0.0000       -0.1079       -0.1958       -0.2474       -0.2530       -0.2116       -0.1308       -0.0254        0.0850        0.1803        0.2427        0.2608        0.2313        0.1596        0.0590       -0.0519       -0.1526       -0.2244       -0.2542       -0.2364       -0.1744       -0.0796        0.0303        0.1351        0.2153        0.2560        0.2496        0.1973        0.1087        0.0000
            |         0.0000        0.0045        0.0081        0.0104        0.0109        0.0095        0.0066        0.0027        0.0014        0.0049        0.0072        0.0078        0.0066        0.0037        0.0002        0.0045        0.0084        0.0111        0.0122        0.0114        0.0088        0.0050        0.0005        0.0037        0.0071        0.0089        0.0089        0.0071        0.0039        0.0000

     0.0128 |         0.0000       -0.1193       -0.2165       -0.2737       -0.2802       -0.2348       -0.1459       -0.0299        0.0917        0.1966        0.2653        0.2851        0.2524        0.1733        0.0623       -0.0599       -0.1709       -0.2501       -0.2829       -0.2631       -0.1946       -0.0899        0.0316        0.1474        0.2360        0.2812        0.2744        0.2170        0.1196        0.0000
            |         0.0000       -0.1146       -0.2079       -0.2627       -0.2687       -0.2248       -0.1390       -0.0271        0.0901        0.1912        0.2575        0.2767        0.2453        0.1692        0.0624       -0.0553       -0.1622       -0.2385       -0.2701       -0.2512       -0.1853       -0.0847        0.0321        0.1433        0.2285        0.2717        0.2650        0.2094        0.1153        0.0000
            |         0.0000        0.0047        0.0086        0.0110        0.0115        0.0100        0.0069        0.0028        0.0016        0.0054        0.0078        0.0084        0.0071        0.0041        0.0001        0.0046        0.0088        0.0117        0.0128        0.0120        0.0093        0.0052        0.0005        0.0040        0.0076        0.0095        0.0095        0.0076        0.0042        0.0000

     0.0128 |         0.0000       -0.1193       -0.2165       -0.2737       -0.2802       -0.2348       -0.1459       -0.0299        0.0917        0.1966        0.2653        0.2851        0.2524        0.1733        0.0623       -0.0599       -0.1709       -0.2501       -0.2829       -0.2631       -0.1946       -0.0899        0.0316        0.1474        0.2360        0.2812        0.2744        0.2170        0.1196        0.0000
            |         0.0000       -0.1146       -0.2079       -0.2627       -0.2687       -0.2248       -0.1390       -0.0271        0.0901        0.1912        0.2575        0.2767        0.2453        0.1692        0.0624       -0.0553       -0.1622       -0.2385       -0.2701       -0.2512       -0.1853       -0.0847        0.0321        0.1433        0.2285        0.2717        0.2650        0.2094        0.1153        0.0000
            |         0.0000        0.0047        0.0086        0.0110        0.0115        0.0100        0.0069        0.0028        0.0016        0.0054        0.0078        0.0084        0.0071        0.0041        0.0001        0.0046        0.0088        0.0117        0.0128        0.0120        0.0093        0.0052        0.0005        0.0040        0.0076        0.0095        0.0095        0.0076        0.0042        0.0000

     0.0122 |         0.0000       -0.1124       -0.2039       -0.2577       -0.2639       -0.2211       -0.1374       -0.0281        0.0865        0.1852        0.2499        0.2686        0.2378        0.1633        0.0588       -0.0564       -0.1609       -0.2355       -0.2664       -0.2478       -0.1832       -0.0846        0.0298        0.1388        0.2223        0.2649        0.2585        0.2044        0.1126        0.0000
            |         0.0000       -0.1079       -0.1958       -0.2474       -0.2530       -0.2116       -0.1308       -0.0254        0.0850        0.1803        0.2427        0.2608        0.2313        0.1596        0.0590       -0.0519       -0.1526       -0.2244       -0.2542       -0.2364       -0.1744       -0.0796        0.0303        0.1351        0.2153        0.2560        0.2496        0.1973        0.1087        0.0000
            |         0.0000        0.0045        0.0081        0.0104        0.0109        0.0095        0.0066        0.0027        0.0014        0.0049        0.0072        0.0078        0.0066        0.0037        0.0002        0.0045        0.0084        0.0111        0.0122        0.0114        0.0088        0.0050        0.0005        0.0037        0.0071        0.0089        0.0089        0.0071        0.0039        0.0000

     0.0109 |         0.0000       -0.0989       -0.1795       -0.2268       -0.2322       -0.1945       -0.1208       -0.0247        0.0762        0.1631        0.2201        0.2365        0.2095        0.1439        0.0519       -0.0495       -0.1415       -0.2072       -0.2343       -0.2180       -0.1612       -0.0744        0.0263        0.1223        0.1958        0.2332        0.2276        0.1800        0.0991        0.0000
            |         0.0000       -0.0949       -0.1722       -0.2176       -0.2225       -0.1861       -0.1149       -0.0221        0.0751        0.1590        0.2140        0.2299        0.2039        0.1408        0.0523       -0.0453       -0.1339       -0.1972       -0.2234       -0.2078       -0.1532       -0.0698        0.0269        0.1191        0.1897        0.2255        0.2198        0.1737        0.0957        0.0000
            |         0.0000        0.0039        0.0072        0.0092        0.0097        0.0085        0.0059        0.0025        0.0010        0.0041        0.0061        0.0066        0.0056        0.0030        0.0004        0.0042        0.0076        0.0100        0.0109        0.0102        0.0080        0.0046        0.0006        0.0031        0.0061        0.0077        0.0077        0.0062        0.0034        0.0000

     0.0092 |         0.0000       -0.0796       -0.1446       -0.1827       -0.1870       -0.1567       -0.0972       -0.0197        0.0615        0.1316        0.1775        0.1908        0.1690        0.1161        0.0420       -0.0397       -0.1138       -0.1667       -0.1886       -0.1755       -0.1297       -0.0598        0.0213        0.0987        0.1578        0.1880        0.1834        0.1451        0.0799        0.0000
            |         0.0000       -0.0764       -0.1387       -0.1751       -0.1790       -0.1496       -0.0922       -0.0174        0.0610        0.1286        0.1729        0.1858        0.1649        0.1141        0.0427       -0.0359       -0.1073       -0.1583       -0.1794       -0.1669       -0.1229       -0.0558        0.0221        0.0964        0.1531        0.1819        0.1773        0.1401        0.0772        0.0000
            |         0.0000        0.0032        0.0059        0.0076        0.0080        0.0070        0.0050        0.0023        0.0005        0.0030        0.0046        0.0050        0.0041        0.0021        0.0007        0.0038        0.0065        0.0085        0.0092        0.0086        0.0068        0.0040        0.0008        0.0023        0.0047        0.0061        0.0061        0.0049        0.0027        0.0000

     0.0070 |         0.0000       -0.0558       -0.1012       -0.1279       -0.1309       -0.1096       -0.0680       -0.0136        0.0434        0.0925        0.1247        0.1340        0.1187        0.0817        0.0298       -0.0275       -0.0795       -0.1165       -0.1319       -0.1227       -0.0906       -0.0417        0.0152        0.0693        0.1108        0.1319        0.1287        0.1017        0.0560        0.0000
            |         0.0000       -0.0535       -0.0970       -0.1224       -0.1251       -0.1044       -0.0641       -0.0116        0.0435        0.0909        0.1220        0.1311        0.1165        0.0809        0.0309       -0.0242       -0.0743       -0.1100       -0.1249       -0.1161       -0.0854       -0.0384        0.0162        0.0681        0.1078        0.1279        0.1246        0.0984        0.0542        0.0000
            |         0.0000        0.0023        0.0043        0.0055        0.0058        0.0053        0.0039        0.0021        0.0001        0.0016        0.0027        0.0029        0.0023        0.0008        0.0011        0.0033        0.0052        0.0065        0.0070        0.0066        0.0052        0.0033        0.0010        0.0012        0.0030        0.0040        0.0041        0.0033        0.0018        0.0000

     0.0045 |         0.0000       -0.0287       -0.0520       -0.0657       -0.0672       -0.0562       -0.0347       -0.0067        0.0227        0.0481        0.0647        0.0695        0.0616        0.0426        0.0158       -0.0136       -0.0404       -0.0595       -0.0674       -0.0627       -0.0462       -0.0211        0.0082        0.0360        0.0573        0.0681        0.0664        0.0525        0.0289        0.0000
            |         0.0000       -0.0274       -0.0496       -0.0626       -0.0638       -0.0530       -0.0321       -0.0049        0.0235        0.0481        0.0642        0.0689        0.0614        0.0431        0.0174       -0.0110       -0.0368       -0.0552       -0.0629       -0.0585       -0.0427       -0.0186        0.0094        0.0360        0.0563        0.0665        0.0646        0.0510        0.0281        0.0000
            |         0.0000        0.0013        0.0024        0.0031        0.0034        0.0032        0.0026        0.0017        0.0008        0.0000        0.0005        0.0006        0.0002        0.0006        0.0016        0.0027        0.0037        0.0043        0.0045        0.0043        0.0035        0.0024        0.0012        0.0000        0.0010        0.0016        0.0018        0.0015        0.0008        0.0000

     0.0020 |         0.0000        0.0001        0.0002        0.0003        0.0004        0.0005        0.0006        0.0007        0.0008        0.0009        0.0009        0.0010        0.0010        0.0010        0.0010        0.0010        0.0010        0.0010        0.0010        0.0009        0.0009        0.0008        0.0007        0.0006        0.0005        0.0004        0.0003        0.0002        0.0001        0.0000
            |         0.0000        0.0003        0.0007        0.0010        0.0013        0.0016        0.0019        0.0021        0.0024        0.0026        0.0027        0.0029        0.0030        0.0031        0.0031        0.0031        0.0031        0.0030        0.0029        0.0027        0.0026        0.0024        0.0021        0.0019        0.0016        0.0013        0.0010        0.0007        0.0003        0.0000
            |         0.0000        0.0002        0.0004        0.0007        0.0009        0.0011        0.0012        0.0014        0.0016        0.0017        0.0018        0.0019        0.0020        0.0020        0.0020        0.0020        0.0020        0.0020        0.0019        0.0018        0.0017        0.0016        0.0014        0.0012        0.0011        0.0009        0.0007        0.0004        0.0002        0.0000

     0.0044 |         0.0000        0.0289        0.0525        0.0664        0.0681        0.0573        0.0360        0.0081       -0.0211       -0.0463       -0.0628       -0.0675       -0.0596       -0.0405       -0.0137        0.0157        0.0425        0.0615        0.0694        0.0646        0.0480        0.0227       -0.0067       -0.0347       -0.0562       -0.0672       -0.0657       -0.0520       -0.0287       -0.0000
            |         0.0000        0.0280        0.0509        0.0645        0.0664        0.0561        0.0358        0.0092       -0.0188       -0.0430       -0.0587       -0.0632       -0.0555       -0.0370       -0.0113        0.0171        0.0428        0.0611        0.0686        0.0639        0.0478        0.0233       -0.0051       -0.0323       -0.0531       -0.0639       -0.0627       -0.0497       -0.0274        0.0000
            |         0.0000        0.0009        0.0015        0.0018        0.0017        0.0011        0.0001        0.0011        0.0023        0.0034        0.0041        0.0044        0.0041        0.0035        0.0025        0.0014        0.0004        0.0004        0.0008        0.0007        0.0002        0.0007        0.0016        0.0025        0.0031        0.0033        0.0031        0.0024        0.0013        0.0000

     0.0067 |         0.0000        0.0560        0.1017        0.1286        0.1318        0.1107        0.0692        0.0150       -0.0418       -0.0908       -0.1229       -0.1321       -0.1167       -0.0797       -0.0277        0.0296        0.0815        0.1185        0.1338        0.1245        0.0923        0.0432       -0.0138       -0.0681       -0.1097       -0.1310       -0.1280       -0.1013       -0.0558       -0.0000
            |         0.0000        0.0541        0.0983        0.1244        0.1276        0.1075        0.0678        0.0158       -0.0388       -0.0859       -0.1166       -0.1254       -0.1106       -0.0748       -0.0248        0.0303        0.0803        0.1159        0.1306        0.1215        0.0904        0.0430       -0.0120       -0.0644       -0.1047       -0.1253       -0.1226       -0.0971       -0.0535        0.0000
            |         0.0000        0.0019        0.0034        0.0042        0.0041        0.0032        0.0015        0.0007        0.0030        0.0049        0.0062        0.0067        0.0062        0.0048        0.0029        0.0008        0.0012        0.0026        0.0033        0.0030        0.0019        0.0002        0.0018        0.0037        0.0051        0.0057        0.0054        0.0042        0.0023        0.0000

     0.0087 |         0.0000        0.0799        0.1450        0.1833        0.1879        0.1577        0.0985        0.0211       -0.0600       -0.1299       -0.1757       -0.1889       -0.1670       -0.1141       -0.0400        0.0417        0.1158        0.1687        0.1905        0.1773        0.1314        0.0613       -0.0199       -0.0974       -0.1568       -0.1871       -0.1828       -0.1446       -0.0797       -0.0000
            |         0.0000        0.0771        0.1399        0.1770        0.1816        0.1527        0.0958        0.0215       -0.0564       -0.1236       -0.1676       -0.1802       -0.1591       -0.1081       -0.0367        0.0419        0.1132        0.1641        0.1850        0.1722        0.1279        0.0604       -0.0180       -0.0927       -0.1501       -0.1794       -0.1754       -0.1388       -0.0765        0.0000
            |         0.0000        0.0028        0.0050        0.0063        0.0063        0.0050        0.0026        0.0004        0.0036        0.0063        0.0081        0.0087        0.0079        0.0060        0.0032        0.0002        0.0026        0.0046        0.0055        0.0051        0.0035        0.0010        0.0019        0.0047        0.0068        0.0077        0.0074        0.0058        0.0032        0.0000

     0.0102 |         0.0000        0.0991        0.1799        0.2275        0.2330        0.1956        0.1220        0.0260       -0.0747       -0.1615       -0.2183       -0.2347       -0.2075       -0.1419       -0.0499        0.0515        0.1435        0.2091        0.2362        0.2198        0.1628        0.0759       -0.0249       -0.1211       -0.1947       -0.2323       -0.2269       -0.1795       -0.0989       -0.0000
            |         0.0000        0.0956        0.1735        0.2195        0.2250        0.1891        0.1185        0.0262       -0.0707       -0.1541       -0.2088       -0.2245       -0.1983       -0.1350       -0.0464        0.0512        0.1397        0.2028        0.2288        0.2130        0.1581        0.0743       -0.0229       -0.1156       -0.1867       -0.2230       -0.2180       -0.1725       -0.0951        0.0000
            |         0.0000        0.0035        0.0064        0.0080        0.0080        0.0065        0.0036        0.0001        0.0040        0.0074        0.0096        0.0102        0.0093        0.0069        0.0035        0.0003        0.0038        0.0063        0.0073        0.0068        0.0048        0.0016        0.0020        0.0055        0.0081        0.0093        0.0090        0.0070        0.0039        0.0000

     0.0113 |         0.0000        0.1126        0.2043        0.2584        0.2647        0.2221        0.1385        0.0295       -0.0850       -0.1836       -0.2482       -0.2668       -0.2360       -0.1614       -0.0569        0.0583        0.1628        0.2374        0.2682        0.2495        0.1848        0.0861       -0.0285       -0.1377       -0.2214       -0.2641       -0.2579       -0.2040       -0.1124       -0.0000
            |         0.0000        0.1085        0.1970        0.2492        0.2554        0.2146        0.1342        0.0294       -0.0807       -0.1756       -0.2377       -0.2555       -0.2258       -0.1539       -0.0533        0.0576        0.1582        0.2299        0.2595        0.2415        0.1791        0.0840       -0.0264       -0.1317       -0.2123       -0.2536       -0.2478       -0.1961       -0.1080        0.0000
            |         0.0000        0.0040        0.0073        0.0092        0.0093        0.0076        0.0043        0.0001        0.0043        0.0081        0.0105        0.0113        0.0102        0.0075        0.0036        0.0007        0.0047        0.0075        0.0087        0.0080        0.0057        0.0021        0.0021        0.0060        0.0090        0.0105        0.0101        0.0079        0.0044        0.0000

     0.0118 |         0.0000        0.1195        0.2169        0.2743        0.2809        0.2357        0.1470        0.0312       -0.0903       -0.1951       -0.2636       -0.2834       -0.2507       -0.1715       -0.0605        0.0618        0.1728        0.2519        0.2846        0.2648        0.1961        0.0913       -0.0303       -0.1462       -0.2351       -0.2804       -0.2738       -0.2166       -0.1194       -0.0000
            |         0.0000        0.1152        0.2091        0.2644        0.2710        0.2276        0.1423        0.0309       -0.0860       -0.1867       -0.2527       -0.2716       -0.2401       -0.1638       -0.0570        0.0608        0.1676        0.2437        0.2752        0.2560        0.1899        0.0889       -0.0283       -0.1400       -0.2256       -0.2694       -0.2632       -0.2083       -0.1148        0.0000
            |         0.0000        0.0043        0.0078        0.0098        0.0100        0.0081        0.0047        0.0003        0.0044        0.0083        0.0110        0.0118        0.0106        0.0077        0.0035        0.0010        0.0052        0.0082        0.0094        0.0088        0.0063        0.0024        0.0020        0.0062        0.0094        0.0110        0.0106        0.0084        0.0046        0.0000

     0.0116 |         0.0000        0.1195        0.2169        0.2742        0.2809        0.2357        0.1470        0.0311       -0.0904       -0.1951       -0.2637       -0.2835       -0.2507       -0.1716       -0.0606        0.0617        0.1727        0.2518        0.2845        0.2647        0.1961        0.0912       -0.0304       -0.1463       -0.2351       -0.2804       -0.2739       -0.2167       -0.1194       -0.0000
            |         0.0000        0.1151        0.2090        0.2643        0.2709        0.2275        0.1422        0.0307       -0.0862       -0.1869       -0.2529       -0.2719       -0.2403       -0.1641       -0.0572        0.0605        0.1673        0.2435        0.2749        0.2558        0.1897        0.0887       -0.0285       -0.1402       -0.2258       -0.2695       -0.2633       -0.2083       -0.1148        0.0000
            |         0.0000        0.0043        0.0079        0.0099        0.0100        0.0082        0.0048        0.0004        0.0042        0.0082        0.0108        0.0116        0.0104        0.0075        0.0034        0.0012        0.0053        0.0083        0.0096        0.0089        0.0064        0.0026        0.0019        0.0061        0.0094        0.0109        0.0106        0.0083        0.0046        0.0000

     0.0108 |         0.0000        0.1125        0.2043        0.2583        0.2646        0.2220        0.1384        0.0293       -0.0852       -0.1838       -0.2484       -0.2671       -0.2362       -0.1617       -0.0571        0.0581        0.1626        0.2371        0.2679        0.2493        0.1846        0.0859       -0.0286       -0.1378       -0.2215       -0.2642       -0.2580       -0.2041       -0.1124       -0.0000
            |         0.0000        0.1084        0.1968        0.2489        0.2551        0.2142        0.1338        0.0288       -0.0813       -0.1762       -0.2383       -0.2562       -0.2265       -0.1547       -0.0540        0.0568        0.1574        0.2292        0.2588        0.2408        0.1785        0.0834       -0.0269       -0.1321       -0.2127       -0.2539       -0.2480       -0.1962       -0.1081        0.0000
            |         0.0000        0.0041        0.0074        0.0093        0.0095        0.0078        0.0046        0.0004        0.0039        0.0076        0.0101        0.0108        0.0097        0.0070        0.0031        0.0012        0.0051        0.0079        0.0091        0.0085        0.0061        0.0025        0.0017        0.0057        0.0088        0.0103        0.0099        0.0078        0.0043        0.0000

     0.0095 |         0.0000        0.0990        0.1798        0.2273        0.2328        0.1954        0.1218        0.0258       -0.0750       -0.1618       -0.2187       -0.2351       -0.2080       -0.1423       -0.0503        0.0511        0.1431        0.2087        0.2358        0.2194        0.1625        0.0756       -0.0252       -0.1213       -0.1950       -0.2325       -0.2271       -0.1796       -0.0990       -0.0000
            |         0.0000        0.0954        0.1732        0.2191        0.2245        0.1885        0.1177        0.0253       -0.0716       -0.1552       -0.2099       -0.2256       -0.1995       -0.1362       -0.0477        0.0499        0.1385        0.2016        0.2277        0.2119        0.1570        0.0733       -0.0238       -0.1163       -0.1873       -0.2235       -0.2183       -0.1728       -0.0952        0.0000
            |         0.0000        0.0036        0.0066        0.0082        0.0084        0.0069        0.0041        0.0004        0.0034        0.0067        0.0088        0.0095        0.0085        0.0061        0.0026        0.0011        0.0046        0.0071        0.0081        0.0075        0.0054        0.0022        0.0015        0.0050        0.0077        0.0090        0.0087        0.0069        0.0038        0.0000

     0.0076 |         0.0000        0.0798        0.1449        0.1832        0.1876        0.1574        0.0981        0.0207       -0.0604       -0.1304       -0.1762       -0.1894       -0.1676       -0.1147       -0.0406        0.0411        0.1153        0.1681        0.1900        0.1767        0.1309        0.0609       -0.0203       -0.0978       -0.1571       -0.1874       -0.1830       -0.1447       -0.0797       -0.0000
            |         0.0000        0.0769        0.1396        0.1765        0.1808        0.1518        0.0948        0.0204       -0.0577       -0.1251       -0.1691       -0.1818       -0.1608       -0.1098       -0.0385        0.0402        0.1115        0.1624        0.1834        0.1707        0.1265        0.0590       -0.0192       -0.0938       -0.1509       -0.1801       -0.1760       -0.1392       -0.0767        0.0000
            |         0.0000        0.0029        0.0053        0.0067        0.0068        0.0056        0.0033        0.0004        0.0027        0.0053        0.0071        0.0076        0.0068        0.0049        0.0021        0.0010        0.0037        0.0057        0.0066        0.0061        0.0044        0.0018        0.0012        0.0040        0.0062        0.0072        0.0070        0.0055        0.0030        0.0000

     0.0053 |         0.0000        0.0559        0.1015        0.1284        0.1315        0.1103        0.0688        0.0145       -0.0424       -0.0914       -0.1235       -0.1328       -0.1174       -0.0804       -0.0284        0.0288        0.0808        0.1178        0.1331        0.1239        0.0917        0.0427       -0.0143       -0.0685       -0.1101       -0.1313       -0.1282       -0.1014       -0.0559       -0.0000
            |         0.0000        0.0539        0.0978        0.1237        0.1267        0.1064        0.0664        0.0143       -0.0405       -0.0877       -0.1186       -0.1275       -0.1127       -0.0770       -0.0270        0.0281        0.0781        0.1138        0.1285        0.1196        0.0886        0.0414       -0.0135       -0.0657       -0.1058       -0.1262       -0.1233       -0.0976       -0.0538        0.0000
            |         0.0000        0.0020        0.0037        0.0047        0.0047        0.0039        0.0023        0.0003        0.0019        0.0037        0.0050        0.0053        0.0048        0.0034        0.0014        0.0007        0.0026        0.0040        0.0046        0.0043        0.0031        0.0013        0.0008        0.0028        0.0043        0.0051        0.0049        0.0039        0.0021        0.0000

     0.0027 |         0.0000        0.0288        0.0523        0.0661        0.0677        0.0568        0.0354        0.0075       -0.0218       -0.0471       -0.0636       -0.0684       -0.0605       -0.0414       -0.0146        0.0148        0.0416        0.0607        0.0686        0.0638        0.0472        0.0220       -0.0073       -0.0353       -0.0567       -0.0676       -0.0660       -0.0522       -0.0288       -0.0000
            |         0.0000        0.0277        0.0504        0.0637        0.0653        0.0548        0.0342        0.0073       -0.0209       -0.0452       -0.0611       -0.0656       -0.0580       -0.0397       -0.0139        0.0145        0.0402        0.0586        0.0662        0.0616        0.0456        0.0213       -0.0069       -0.0339       -0.0545       -0.0650       -0.0635       -0.0502       -0.0277        0.0000
            |         0.0000        0.0011        0.0019        0.0024        0.0024        0.0020        0.0012        0.0001        0.0010        0.0019        0.0025        0.0027        0.0024        0.0017        0.0007        0.0004        0.0014        0.0021        0.0024        0.0022        0.0016        0.0007        0.0004        0.0014        0.0022        0.0026        0.0025        0.0020        0.0011        0.0000

     0.0000 |         0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000       -0.0000       -0.0000       -0.0000       -0.0000       -0.0000       -0.0000       -0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000       -0.0000       -0.0000       -0.0000       -0.0000       -0.0000       -0.0000       -0.0000       -0.0000
            |         0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
            |         0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000


t = 1.0000
max(|Res|) = 0.0128
     0.0000 |         0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
            |         0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000
            |         0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000        0.0000

     0.0017 |         0.0000        0.0025        0.0049        0.0073        0.0096        0.0118        0.0138        0.0157        0.0174        0.0189        0.0202        0.0212        0.0220        0.0225        0.0228        0.0228        0.0225        0.0220        0.0212        0.0202        0.0189        0.0174        0.0157        0.0138        0.0118        0.0096        0.0073        0.0049        0.0025        0.0000
            |         0.0000        0.0027        0.0053        0.0078        0.0103        0.0127        0.0149        0.0169        0.0187        0.0203        0.0217        0.0228        0.0237        0.0243        0.0245        0.0245        0.0243        0.0237        0.0228        0.0217        0.0203        0.0187        0.0169        0.0149        0.0127        0.0103        0.0078        0.0053        0.0027        0.0000
            |         0.0000        0.0002        0.0004        0.0006        0.0007        0.0009        0.0011        0.0012        0.0013        0.0014        0.0015        0.0016        0.0017        0.0017        0.0017        0.0017        0.0017        0.0017        0.0016        0.0015        0.0014        0.0013        0.0012        0.0011        0.0009        0.0007        0.0006        0.0004        0.0002        0.0000

     0.0035 |         0.0000        0.0049        0.0098        0.0145        0.0191        0.0235        0.0276        0.0313        0.0347        0.0377        0.0402        0.0423        0.0439        0.0449        0.0455        0.0455        0.0449        0.0439        0.0423        0.0402        0.0377        0.0347        0.0313        0.0276        0.0235        0.0191        0.0145        0.0098        0.0049        0.0000
            |         0.0000        0.0053        0.0105        0.0156        0.0206        0.0253        0.0296        0.0337        0.0373        0.0406        0.0433        0.0455        0.0472        0.0483        0.0489        0.0489        0.0483        0.0472        0.0455        0.0433        0.0406        0.0373        0.0337        0.0296        0.0253        0.0206        0.0156        0.0105        0.0053        0.0000
            |         0.0000        0.0004        0.0007        0.0011        0.0015        0.0018        0.0021        0.0024        0.0026        0.0029        0.0031        0.0032        0.0033        0.0034        0.0035        0.0035        0.0034        0.0033        0.0032        0.0031        0.0029        0.0026        0.0024        0.0021        0.0018        0.0015        0.0011        0.0007        0.0004        0.0000

